cowcode	iso3166	country_ID	country_name	abbr_country	year	n_instdepth	n_policy	n_fiscauto	n_borrowauto	n_rep	n_lawmaking	n_execcon	n_fisccon	n_borrowcon	n_constit	n_selfrule	n_sharedrule	n_RAI
375	246	13	Finland	FIN	1970	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	1.1
375	246	13	Finland	FIN	1971	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	1.1
375	246	13	Finland	FIN	1972	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	1.1
375	246	13	Finland	FIN	1973	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	1.1
375	246	13	Finland	FIN	1974	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1975	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1976	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1977	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1978	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1979	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1980	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1981	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1982	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1983	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1984	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1985	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1986	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1987	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1988	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1989	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1990	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1991	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1992	1.4	0.2	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	2.4	0.0	2.4
375	246	13	Finland	FIN	1993	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	1994	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	1995	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	1996	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	1997	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	1998	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	1999	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2000	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2001	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2002	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2003	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2004	3.4	1.2	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2005	3.4	1.2	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2006	3.4	1.2	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2007	3.4	1.2	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2008	3.4	1.2	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2009	3.4	1.2	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2010	3.4	1.2	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.4
375	246	13	Finland	FIN	2011	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.1	0.0	7.1
375	246	13	Finland	FIN	2012	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.1	0.0	7.1
375	246	13	Finland	FIN	2013	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
375	246	13	Finland	FIN	2014	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
375	246	13	Finland	FIN	2015	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
375	246	13	Finland	FIN	2016	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1950	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1951	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1952	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1953	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1954	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1955	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1956	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1957	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1958	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1959	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1960	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1961	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1962	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1963	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0
220	250	14	France	FRA	1964	3.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0
220	250	14	France	FRA	1965	3.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0
220	250	14	France	FRA	1966	3.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0
220	250	14	France	FRA	1967	3.1	1.0	1.0	1.0	2.1	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.3
220	250	14	France	FRA	1968	3.1	1.1	1.0	1.0	2.1	0.0	0.0	0.0	0.0	0.0	8.3	0.0	8.3
220	250	14	France	FRA	1969	3.1	1.1	1.1	1.1	2.1	0.0	0.0	0.0	0.0	0.0	8.5	0.0	8.5
220	250	14	France	FRA	1970	3.1	1.1	1.1	1.1	2.1	0.0	0.0	0.0	0.0	0.0	8.5	0.0	8.5
220	250	14	France	FRA	1971	3.1	1.1	1.1	1.1	2.1	0.0	0.0	0.0	0.0	0.0	8.5	0.0	8.5
220	250	14	France	FRA	1972	3.1	1.1	1.1	1.1	3.1	0.0	0.0	0.0	0.0	0.0	9.5	0.0	9.5
220	250	14	France	FRA	1973	3.1	1.1	1.1	1.1	3.1	0.0	0.0	0.0	0.0	0.0	9.5	0.0	9.5
220	250	14	France	FRA	1974	3.1	1.1	1.1	1.1	3.1	0.0	0.0	0.0	0.0	0.0	9.5	0.0	9.5
220	250	14	France	FRA	1975	3.1	1.1	1.1	1.1	3.1	0.0	0.0	0.0	0.0	0.0	9.5	0.0	9.5
220	250	14	France	FRA	1976	3.1	1.1	1.1	1.1	3.1	0.0	0.0	0.0	0.0	0.0	9.5	0.0	9.5
220	250	14	France	FRA	1977	3.1	1.1	1.1	1.1	3.2	0.0	0.0	0.0	0.0	0.0	9.6	0.0	9.6
220	250	14	France	FRA	1978	3.1	1.1	1.1	1.1	3.2	0.0	0.0	0.0	0.0	0.0	9.6	0.0	9.6
220	250	14	France	FRA	1979	3.1	1.1	1.1	1.1	3.2	0.0	0.0	0.0	0.0	0.0	9.6	0.0	9.6
220	250	14	France	FRA	1980	3.1	1.1	1.1	1.1	3.2	0.0	0.0	0.0	0.0	0.0	9.6	0.0	9.6
220	250	14	France	FRA	1981	3.1	1.1	1.1	1.1	3.2	0.0	0.0	0.0	0.0	0.0	9.7	0.0	9.7
220	250	14	France	FRA	1982	4.1	4.1	2.1	4.1	5.2	0.0	0.0	0.0	0.0	0.0	19.6	0.0	19.6
220	250	14	France	FRA	1983	4.1	4.1	2.1	4.1	5.2	0.0	0.0	0.0	0.0	0.0	19.6	0.0	19.6
220	250	14	France	FRA	1984	4.1	4.1	2.1	4.1	5.2	0.0	0.0	0.0	0.0	0.0	19.6	0.0	19.6
220	250	14	France	FRA	1985	4.1	4.1	2.1	4.1	5.2	0.0	0.0	0.0	0.0	0.0	19.6	0.0	19.6
220	250	14	France	FRA	1986	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1987	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1988	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1989	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1990	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1991	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1992	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1993	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1994	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1995	4.1	4.1	2.1	4.1	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1996	4.2	4.1	2.1	4.2	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.6
220	250	14	France	FRA	1997	4.2	4.1	2.1	4.2	6.2	0.0	0.0	0.0	0.0	0.0	20.6	0.0	20.7
220	250	14	France	FRA	1998	4.2	4.1	2.1	4.2	6.2	0.0	0.0	0.0	0.0	0.0	20.7	0.0	20.7
220	250	14	France	FRA	1999	4.2	4.1	2.1	4.2	6.2	0.0	0.0	0.0	0.0	0.0	20.7	0.0	20.7
220	250	14	France	FRA	2000	4.2	4.1	2.1	4.2	6.2	0.0	0.0	0.0	0.0	0.0	20.7	0.0	20.7
220	250	14	France	FRA	2001	4.2	4.1	2.1	4.2	6.3	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0
220	250	14	France	FRA	2002	4.2	4.1	2.1	4.2	6.3	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0
220	250	14	France	FRA	2003	4.2	4.1	2.1	4.2	6.3	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0
220	250	14	France	FRA	2004	4.2	4.1	2.1	4.2	6.3	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0
220	250	14	France	FRA	2005	4.2	4.1	2.1	4.2	6.3	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0
220	250	14	France	FRA	2006	4.2	4.1	2.1	4.2	6.3	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0
220	250	14	France	FRA	2007	4.2	4.1	2.1	4.2	6.3	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0
220	250	14	France	FRA	2008	4.3	4.1	2.1	4.3	6.3	0.0	0.0	0.0	0.0	0.0	21.1	0.0	21.1
220	250	14	France	FRA	2009	4.3	4.1	2.1	4.3	6.3	0.0	0.0	0.0	0.0	0.0	21.1	0.0	21.1
220	250	14	France	FRA	2010	4.3	4.1	2.1	4.3	6.3	0.0	0.0	0.0	0.0	0.0	21.1	0.0	21.1
220	250	14	France	FRA	2011	4.3	4.1	2.1	4.3	6.3	0.0	0.0	0.0	0.0	0.0	21.1	0.0	21.1
220	250	14	France	FRA	2012	4.3	4.1	2.1	4.3	6.3	0.0	0.0	0.0	0.0	0.0	21.2	0.0	21.2
220	250	14	France	FRA	2013	4.3	4.1	2.1	4.3	6.3	0.0	0.0	0.0	0.0	0.0	21.2	0.0	21.2
220	250	14	France	FRA	2014	4.3	4.1	2.1	4.3	6.5	0.0	0.0	0.0	0.0	0.0	21.2	0.0	21.3
220	250	14	France	FRA	2015	4.5	4.3	2.3	4.5	6.7	0.0	0.0	0.0	0.0	0.0	22.1	0.0	22.3
220	250	14	France	FRA	2016	4.8	3.4	2.4	4.8	6.9	0.0	0.0	0.0	0.0	0.0	22.1	0.0	22.2
255	276	15	Germany	GER	1950	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1951	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1952	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1953	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1954	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1955	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1956	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1957	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1958	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1959	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1960	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1961	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1962	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1963	5.4	4.5	4.4	3.6	7.3	2.0	1.0	0.0	0.0	4.0	25.3	7.0	32.3
255	276	15	Germany	GER	1964	5.4	4.5	4.4	3.6	7.3	2.0	2.0	0.0	0.0	4.0	25.3	8.0	33.3
255	276	15	Germany	GER	1965	5.4	4.5	4.4	3.6	7.3	2.0	2.0	0.0	0.0	4.0	25.3	8.0	33.3
255	276	15	Germany	GER	1966	5.4	4.5	2.4	3.6	7.3	2.0	2.0	2.0	0.0	4.0	23.3	10.0	33.3
255	276	15	Germany	GER	1967	5.4	4.5	2.4	3.6	7.3	2.0	2.0	2.0	0.0	4.0	23.3	10.0	33.3
255	276	15	Germany	GER	1968	5.4	4.5	2.4	3.6	7.3	2.0	2.0	2.0	1.0	4.0	23.3	11.0	34.3
255	276	15	Germany	GER	1969	5.4	4.5	2.4	3.6	7.3	2.0	2.0	2.0	1.0	4.0	23.3	11.0	34.3
255	276	15	Germany	GER	1970	5.5	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1971	5.5	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1972	5.7	4.8	2.6	3.7	7.9	2.0	2.0	2.0	1.0	4.0	24.6	11.0	35.6
255	276	15	Germany	GER	1973	5.7	4.8	2.6	3.7	7.9	2.0	2.0	2.0	1.0	4.0	24.6	11.0	35.6
255	276	15	Germany	GER	1974	5.7	4.8	2.6	3.8	7.9	2.0	2.0	2.0	1.0	4.0	24.8	11.0	35.8
255	276	15	Germany	GER	1975	5.7	4.8	2.6	3.8	7.9	2.0	2.0	2.0	1.0	4.0	24.8	11.0	35.8
255	276	15	Germany	GER	1976	5.7	4.8	2.6	3.8	7.9	2.0	2.0	2.0	1.0	4.0	24.8	11.0	35.8
255	276	15	Germany	GER	1977	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1978	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1979	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1980	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1981	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1982	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1983	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1984	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1985	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1986	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1987	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1988	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1989	5.9	5.0	2.7	3.9	8.4	2.0	2.0	2.0	1.0	4.0	26.0	11.0	37.0
255	276	15	Germany	GER	1990	5.5	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.8	11.0	34.8
255	276	15	Germany	GER	1991	5.5	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.8	11.0	34.8
255	276	15	Germany	GER	1992	5.5	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.8	11.0	34.8
255	276	15	Germany	GER	1993	5.4	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1994	5.4	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1995	5.4	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1996	5.4	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1997	5.4	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1998	5.4	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.7	11.0	34.7
255	276	15	Germany	GER	1999	5.2	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.5	11.0	34.5
255	276	15	Germany	GER	2000	5.2	4.6	2.5	3.7	7.5	2.0	2.0	2.0	1.0	4.0	23.5	11.0	34.5
255	276	15	Germany	GER	2001	5.4	4.6	2.5	3.7	7.7	2.0	2.0	2.0	1.0	4.0	23.9	11.0	34.9
255	276	15	Germany	GER	2002	5.4	4.6	2.5	3.7	7.7	2.0	2.0	2.0	1.0	4.0	23.9	11.0	34.9
255	276	15	Germany	GER	2003	5.4	4.6	2.5	3.7	7.7	2.0	2.0	2.0	1.0	4.0	23.9	11.0	34.9
255	276	15	Germany	GER	2004	5.4	4.7	2.5	3.7	7.9	2.0	2.0	2.0	1.0	4.0	24.2	11.0	35.2
255	276	15	Germany	GER	2005	5.4	4.7	2.5	3.7	7.9	2.0	2.0	2.0	1.0	4.0	24.2	11.0	35.2
255	276	15	Germany	GER	2006	5.4	4.7	2.5	3.7	7.9	2.0	2.0	2.0	1.0	4.0	24.2	11.0	35.2
255	276	15	Germany	GER	2007	5.6	4.8	2.6	3.8	8.2	2.0	2.0	2.0	1.0	4.0	24.9	11.0	35.9
255	276	15	Germany	GER	2008	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	1.0	4.0	25.4	11.0	36.4
255	276	15	Germany	GER	2009	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	1.0	4.0	25.4	11.0	36.4
255	276	15	Germany	GER	2010	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	2.0	4.0	25.4	12.0	37.4
255	276	15	Germany	GER	2011	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	2.0	4.0	25.4	12.0	37.4
255	276	15	Germany	GER	2012	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	2.0	4.0	25.4	12.0	37.4
255	276	15	Germany	GER	2013	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	2.0	4.0	25.4	12.0	37.4
255	276	15	Germany	GER	2014	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	2.0	4.0	25.4	12.0	37.4
255	276	15	Germany	GER	2015	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	2.0	4.0	25.4	12.0	37.4
255	276	15	Germany	GER	2016	5.7	4.9	2.7	3.8	8.4	2.0	2.0	2.0	2.0	4.0	25.4	12.0	37.4
350	300	16	Greece	GRC	1950	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1951	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1952	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1953	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1954	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1955	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1956	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1957	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1958	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1959	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1960	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1961	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1962	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1963	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1964	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1965	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1966	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1967	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1968	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1969	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1970	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1971	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
350	300	16	Greece	GRC	1972	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
